_id,word,shortcut,locale
83130,陈伟鸿,chenweihong,zh-CN
83131,陈伟明,chenweiming,zh-CN
83132,陈文彬,chenwenbin,zh-CN
83133,陈文灯,chenwendeng,zh-CN
83134,陈文帝,chenwendi,zh-CN
83135,陈文帝陈蒨,chenwendichenqian,zh-CN
83136,陈文定,chenwending,zh-CN
83137,陈文公,chenwengong,zh-CN
83138,陈文公妫圉,chenwengongguiyu,zh-CN
83139,陈文杞,chenwenqi,zh-CN
83140,陈文茜,chenwenqian,zh-CN
83141,陈武,chenwu,zh-CN
83142,陈武帝,chenwudi,zh-CN
83143,陈武帝陈霸先,chenwudichenbaxian,zh-CN
83144,陈武公,chenwugong,zh-CN
83145,陈武公妫灵,chenwugongguiling,zh-CN
83146,陈西贝,chenxibei,zh-CN
83147,陈锡联,chenxilian,zh-CN
83148,陈锡文,chenxiwen,zh-CN
83149,陈僖公,chenxigong,zh-CN
83150,陈僖公妫孝,chenxigongguixiao,zh-CN
83151,陈曦,chenxi,zh-CN
83152,陈仙梅,chenxianmei,zh-CN
83153,陈先奎,chenxiankui,zh-CN
83154,陈相公,chenxianggong,zh-CN
83155,陈相公妫皋羊,chenxianggongguigaoyang,zh-CN
83156,陈相公妫皋羊,chenxianggongguihaoyang,zh-CN
83157,陈相公妫皋羊,chenxianggongguigaoxiang,zh-CN
83158,陈相公妫皋羊,chenxianggongguihaoxiang,zh-CN
83159,陈小春,chenxiaochun,zh-CN
83160,陈小艺,chenxiaoyi,zh-CN
83161,陈晓东,chenxiaodong,zh-CN
83162,陈晓林,chenxiaolin,zh-CN
83163,陈晓琦,chenxiaoqi,zh-CN
83164,陈晓晓,chenxiaoxiao,zh-CN
83165,陈晓旭,chenxiaoxu,zh-CN
83166,陈晓焱,chenxiaoyan,zh-CN
83167,陈孝公,chenxiaogong,zh-CN
83168,陈孝公妫突,chenxiaogongguitu,zh-CN
83169,陈孝坤,chenxiaokun,zh-CN
83170,陈孝年,chenxiaonian,zh-CN
83171,陈孝荣,chenxiaorong,zh-CN
83172,陈新全,chenxinquan,zh-CN
83173,陈新亚,chenxinya,zh-CN
83174,陈信安,chenxinan,zh-CN
83175,陈星聚,chenxingju,zh-CN
83176,陈秀丽,chenxiuli,zh-CN
83177,陈顼,chenxu,zh-CN
83178,陈宣帝,chenxuandi,zh-CN
83179,陈宣帝陈顼,chenxuandichenxu,zh-CN
83180,陈宣公,chenxuangong,zh-CN
83181,陈宣公妫杵臼,chenxuangongguichujiu,zh-CN
83182,陈学松,chenxuesong,zh-CN
83183,陈雪根,chenxuegen,zh-CN
83184,陈雅丹,chenyadan,zh-CN
83185,陈雅琳,chenyalin,zh-CN
83186,陈雅玲,chenyaling,zh-CN
83187,陈亚军,chenyajun,zh-CN
83188,陈亚宁,chenyaning,zh-CN
83189,陈延年,chenyannian,zh-CN
83190,陈衍,chenyan,zh-CN
83191,陈燕燕,chenyanyan,zh-CN
83192,陈依秋,chenyiqiu,zh-CN
83193,陈夷公,chenyigong,zh-CN
83194,陈夷公妫说,chenyigongguishuo,zh-CN
83195,陈夷公妫说,chenyigongguishui,zh-CN
83196,陈夷公妫说,chenyigongguiyue,zh-CN
83197,陈怡嘉,chenyijia,zh-CN
83198,陈怡蓉,chenyirong,zh-CN
83199,陈贻标,chenyibiao,zh-CN
83200,陈奕,chenyi,zh-CN
83201,陈奕迅,chenyixun,zh-CN
83202,陈逸飞,chenyifei,zh-CN
83203,陈毅,chenyi,zh-CN
83204,陈毅维,chenyiwei,zh-CN
83205,陈寅恪,chenyinke,zh-CN
83206,陈英,chenying,zh-CN
83207,陈撄宁,chenyingning,zh-CN
83208,陈盈帧,chenyingzhen,zh-CN
83209,陈盈帧,chenyingzheng,zh-CN
83210,陈莹,chenying,zh-CN
83211,陈滢,chenying,zh-CN
83212,陈映真,chenyingzhen,zh-CN
83213,陈永贵,chenyonggui,zh-CN
83214,陈泳蓓,chenyongbei,zh-CN
83215,陈幽公,chenyougong,zh-CN
83216,陈幽公妫宁,chenyougongguining,zh-CN
83217,陈友谅,chenyouliang,zh-CN
83218,陈羽凡,chenyufan,zh-CN
83219,陈玉成,chenyucheng,zh-CN
83220,陈玉佳,chenyujia,zh-CN
83221,陈育平,chenyuping,zh-CN
83222,陈育新,chenyuxin,zh-CN
83223,陈元安,chenyuanan,zh-CN
83224,陈元光,chenyuanguang,zh-CN
83225,陈垣,chenyuan,zh-CN
83226,陈圆圆,chenyuanyuan,zh-CN
83227,陈远,chenyuan,zh-CN
83228,陈悦,chenyue,zh-CN
83229,陈云,chenyun,zh-CN
83230,陈云峰,chenyunfeng,zh-CN
83231,陈云裳,chenyunshang,zh-CN
83232,陈云裳,chenyunchang,zh-CN
83233,陈在华,chenzaihua,zh-CN
83234,陈钊,chenzhao,zh-CN
83235,陈昭荣,chenzhaorong,zh-CN
83236,陈之平,chenzhiping,zh-CN
83237,陈志刚,chenzhigang,zh-CN
83238,陈志朋,chenzhipeng,zh-CN
83239,陈志武,chenzhiwu,zh-CN
83240,陈中纬,chenzhongwei,zh-CN
83241,陈竺,chenzhu,zh-CN
83242,陈庄公,chenzhuanggong,zh-CN
83243,陈庄公妫林,chenzhuanggongguilin,zh-CN
83244,陈子昂,chenziang,zh-CN
83245,陈子威,chenziwei,zh-CN
83246,陈紫函,chenzihan,zh-CN
83247,陈祖德,chenzude,zh-CN
83248,晨岚,chenlan,zh-CN
83249,谌容,chenrong,zh-CN
83250,谌湛溪,chenzhanxi,zh-CN
83251,称制,chengzhi,zh-CN
83252,称制,chenzhi,zh-CN
83253,称制海迷失后,chengzhihaimishihou,zh-CN
83254,称制海迷失后,chenzhihaimishihou,zh-CN
83255,称制乃马真后,chengzhinaimazhenhou,zh-CN
83256,称制乃马真后,chenzhinaimazhenhou,zh-CN
83257,成仿吾,chengfangwu,zh-CN
83258,成公,chenggong,zh-CN
83259,成公张茂,chenggongzhangmao,zh-CN
83260,成吉思汗,chengjisihan,zh-CN
83261,成钧,chengjun,zh-CN
83262,成龙,chenglong,zh-CN
83263,成泰燊,chengtaishen,zh-CN
83264,成无己,chengwuji,zh-CN
83265,成贤雅,chengxianya,zh-CN
83266,成荫,chengyin,zh-CN
83267,成兆才,chengzhaocai,zh-CN
83268,承天后耶律普速完,chengtianhouyelvpusuwan,zh-CN
83269,程步高,chengbugao,zh-CN
83270,程蝉,chengchan,zh-CN
83271,程大位,chengdawei,zh-CN
83272,程福臣,chengfuchen,zh-CN
83273,程海,chenghai,zh-CN
83274,程颢,chenghao,zh-CN
83275,程鹤麟,chenghelin,zh-CN
83276,程季淑,chengjishu,zh-CN
83277,程进超,chengjinchao,zh-CN
83278,程琳,chenglin,zh-CN
83279,程灵素,chenglingsu,zh-CN
83280,程苓峰,chenglingfeng,zh-CN
83281,程普,chengpu,zh-CN
83282,程潜,chengqian,zh-CN
83283,程青松,chengqingsong,zh-CN
83284,程瑞声,chengruisheng,zh-CN
83285,程世才,chengshicai,zh-CN
83286,程树芬,chengshufen,zh-CN
83287,程思远,chengsiyuan,zh-CN
83288,程邃,chengsui,zh-CN
83289,程炜,chengwei,zh-CN
83290,程晓流,chengxiaoliu,zh-CN
83291,程欣,chengxin,zh-CN
83292,程雪飞,chengxuefei,zh-CN
83293,程咬金,chengyaojin,zh-CN
83294,程一身,chengyishen,zh-CN
83295,程怡,chengyi,zh-CN
83296,程颐,chengyi,zh-CN
83297,程昱,chengyu,zh-CN
83298,程远,chengyuan,zh-CN
83299,程长庚,chengchanggeng,zh-CN
83300,程知节,chengzhijie,zh-CN
83301,程子华,chengzihua,zh-CN
83302,池莉,chili,zh-CN
83303,池墨,chimo,zh-CN
83304,池永权,chiyongquan,zh-CN
83305,池珍熙,chizhenxi,zh-CN
83306,迟福林,chifulin,zh-CN
83307,迟帅,chishuai,zh-CN
83308,迟万春,chiwanchun,zh-CN
83309,迟新德,chixinde,zh-CN
83310,迟重瑞,chizhongrui,zh-CN
83311,赤木一夫,chimuyifu,zh-CN
83312,崇厚,chonghou,zh-CN
83313,崇祯,chongzhen,zh-CN
83314,崇宗,chongzong,zh-CN
83315,崇宗李乾顺,chongzongliqianshun,zh-CN
83316,瘳清奎,chouqingkui,zh-CN
83317,仇晓,qiuxiao,zh-CN
83318,仇英,qiuying,zh-CN
83319,出帝,chudi,zh-CN
83320,出帝石重贵,chudishizhonggui,zh-CN
83321,出帝石重贵,chudishichonggui,zh-CN
83322,出帝石重贵,chudidanzhonggui,zh-CN
83323,出帝石重贵,chudidanchonggui,zh-CN
83324,出生于,chushengyu,zh-CN
83325,樗里疾,chuliji,zh-CN
83326,杵臼,chujiu,zh-CN
83327,储光羲,chuguangxi,zh-CN
83328,楚成王,chuchengwang,zh-CN
83329,楚悼王,chudaowang,zh-CN
83330,楚共王,chugongwang,zh-CN
83331,楚怀王,chuhuaiwang,zh-CN
83332,楚怀王熊心,chuhuaiwangxiongxin,zh-CN
83333,楚惠王,chuhuiwang,zh-CN
83334,楚简王,chujianwang,zh-CN
83335,楚康王,chukangwang,zh-CN
83336,楚考烈王,chukaoliewang,zh-CN
83337,楚灵王,chulingwang,zh-CN
83338,楚灵王熊熊围,chulingwangxiongxiongwei,zh-CN
83339,楚留香,chuliuxiang,zh-CN
83340,楚穆王,chumuwang,zh-CN
83341,楚穆王熊商臣,chumuwangxiongshangchen,zh-CN
83342,楚平王,chupingwang,zh-CN
83343,楚平王熊弃疾,chupingwangxiongqiji,zh-CN
83344,楚顷襄王,chuqingxiangwang,zh-CN
83345,楚顷襄王熊横,chuqingxiangwangxiongheng,zh-CN
83346,楚声王,chushengwang,zh-CN
83347,楚肃王,chusuwang,zh-CN
83348,楚王,chuwang,zh-CN
83349,楚王熊负刍,chuwangxiongfuchu,zh-CN
83350,楚威王,chuweiwang,zh-CN
83351,楚文王,chuwenwang,zh-CN
83352,楚武王,chuwuwang,zh-CN
83353,楚武王熊通,chuwuwangxiongtong,zh-CN
83354,楚宣王,chuxuanwang,zh-CN
83355,楚幽王,chuyouwang,zh-CN
83356,楚昭王,chuzhaowang,zh-CN
83357,楚昭王熊珍,chuzhaowangxiongzhen,zh-CN
83358,楚庄王,chuzhuangwang,zh-CN
83359,楚庄王熊侣,chuzhuangwangxionglv,zh-CN
83360,褚遂良,chusuiliang,zh-CN
83361,川端康成,chuanduankangcheng,zh-CN
83362,闯王,chuangwang,zh-CN
83363,闯王李自成,chuangwanglizicheng,zh-CN
83364,春申君,chunshenjun,zh-CN
83365,春树,chunshu,zh-CN
83366,淳于意,chunyuyi,zh-CN
83367,茨威格,ciweige,zh-CN
83368,慈禧,cixi,zh-CN
83369,慈禧太后,cixitaihou,zh-CN
83370,次年改元,ciniangaiyuan,zh-CN
83371,刺青师小武,ciqingshixiaowu,zh-CN
83372,崔圭丙,cuiguibing,zh-CN
83373,崔颢,cuihao,zh-CN
83374,崔鸿,cuihong,zh-CN
83375,崔健,cuijian,zh-CN
83376,崔江熙,cuijiangxi,zh-CN
83377,崔可夫,cuikefu,zh-CN
83378,崔林,cuilin,zh-CN
83379,崔美善,cuimeishan,zh-CN
83380,崔明,cuiming,zh-CN
83381,崔明勋,cuimingxun,zh-CN
83382,崔琦,cuiqi,zh-CN
83383,崔善为,cuishanwei,zh-CN
83384,崔始源,cuishiyuan,zh-CN
83385,崔晓光,cuixiaoguang,zh-CN
83386,崔岩,cuiyan,zh-CN
83387,崔奕,cuiyi,zh-CN
83388,崔永元,cuiyongyuan,zh-CN
83389,崔元星,cuiyuanxing,zh-CN
83390,崔哲翰,cuizhehan,zh-CN
83391,崔哲瀚,cuizhehan,zh-CN
83392,崔志刚,cuizhigang,zh-CN
83393,崔陟,cuizhi,zh-CN
83394,崔子范,cuizifan,zh-CN
83395,村冈茂行,cungangmaohang,zh-CN
83396,村冈茂行,cungangmaoxing,zh-CN
83397,村上春树,cunshangchunshu,zh-CN
83398,寸性奇,cunxingqi,zh-CN
83399,寸性奇,cunxingji,zh-CN
83400,达贝妮,dabeini,zh-CN
83401,达达乐队,dadayuedui,zh-CN
83402,达恩,daen,zh-CN
83403,达芬奇,dafenqi,zh-CN
83404,达格利什,dagelishen,zh-CN
83405,达格利什,dagelishi,zh-CN
83406,达海林,dahailin,zh-CN
83407,达赫迪,dahedi,zh-CN
83408,达赖九世,dalaijiushi,zh-CN
83409,达赖四世,dalaisishi,zh-CN
83410,达萨耶夫,dasayefu,zh-CN
83411,达娃,dawa,zh-CN
83412,达维登科,daweidengke,zh-CN
83413,达文波特,dawenbote,zh-CN
83414,妲已,dayi,zh-CN
83415,大兵,dabing,zh-CN
83416,大策,dace,zh-CN
83417,大策,daice,zh-CN
83418,大策,taice,zh-CN
83419,大力推行,dalituixing,zh-CN
83420,大流士,daliushi,zh-CN
83421,大乔,daqiao,zh-CN
83422,大桥策郎,daqiaocelang,zh-CN
83423,大清创建者,daqingchuangjianzhe,zh-CN
83424,大山国夫,dashanguofu,zh-CN
83425,大松博文,dasongbowen,zh-CN
83426,大松博文,daisongbowen,zh-CN
83427,大松博文,taisongbowen,zh-CN
83428,大卫,dawei,zh-CN
83429,大禹,dayu,zh-CN
83430,大枝雄介,dazhixiongjie,zh-CN
83431,大枝雄介,daizhixiongjie,zh-CN
83432,大枝雄介,taizhixiongjie,zh-CN
83433,大仲马,dazhongma,zh-CN
83434,大竹英雄,dazhuyingxiong,zh-CN
83435,代善,daishan,zh-CN
83436,代勇,daiyong,zh-CN
83437,带兵攻打明朝,daibinggongdamingchao,zh-CN
83438,戴爱莲,daiailian,zh-CN
83439,戴安澜,daianlan,zh-CN
83440,戴安娜,daianna,zh-CN
83441,戴尔,daier,zh-CN
83442,戴夫,daifu,zh-CN
83443,戴复古,daifugu,zh-CN
83444,戴高乐,daigaole,zh-CN
83445,戴光洁,daiguangjie,zh-CN
83446,戴季陶,daijitao,zh-CN
83447,戴娇倩,daijiaoqian,zh-CN
83448,戴进,daijin,zh-CN
83449,戴军,daijun,zh-CN
83450,戴笠,daili,zh-CN
83451,戴民权,daiminquan,zh-CN
83452,戴名世,daimingshi,zh-CN
83453,戴佩妮,daipeini,zh-CN
83454,戴鹏飞,daipengfei,zh-CN
83455,戴荣,dairong,zh-CN
83456,戴荣光,dairongguang,zh-CN
83457,戴睿,dairui,zh-CN
83458,戴叔伦,daishulun,zh-CN
83459,戴望舒,daiwangshu,zh-CN
83460,戴维,daiwei,zh-CN
83461,戴维斯,daiweisi,zh-CN
83462,戴维逊,daiweixun,zh-CN
83463,戴晓微,daixiaowei,zh-CN
83464,戴学峰,daixuefeng,zh-CN
83465,戴严,daiyan,zh-CN
83466,戴艺,daiyi,zh-CN
83467,戴震,daizhen,zh-CN
83468,戴之奇,daizhiqi,zh-CN
83469,戴之奇,daizhiji,zh-CN
83470,戴忠仁,daizhongren,zh-CN
83471,黛咪,daimi,zh-CN
83472,黛琪,daiqi,zh-CN
83473,黛秦,daiqin,zh-CN
83474,丹尼尔,dannier,zh-CN
83475,丹尼斯,dannisi,zh-CN
83476,单大伟,shandawei,zh-CN
83477,单大伟,shandawei,zh-CN
83478,单大伟,chandawei,zh-CN
83479,单士兵,shanshibing,zh-CN
83480,单士兵,shanshibing,zh-CN
83481,单士兵,chanshibing,zh-CN
83482,单田芳,shantianfang,zh-CN
83483,单希征,shanxizheng,zh-CN
83484,单希征,shanxizheng,zh-CN
83485,单希征,chanxizheng,zh-CN
83486,单霞丽,danxiali,zh-CN
83487,单霞丽,shanxiali,zh-CN
83488,单霞丽,chanxiali,zh-CN
83489,单雄信,shanxiongxin,zh-CN
83490,单之蔷,shanzhiqiang,zh-CN
83491,单之蔷,shanzhiqiang,zh-CN
83492,单之蔷,chanzhiqiang,zh-CN
83493,单仲楷,shanzhongkai,zh-CN
83494,单仲楷,shanzhongkai,zh-CN
83495,单仲楷,chanzhongkai,zh-CN
83496,单仲楷,danzhongjie,zh-CN
83497,单仲楷,shanzhongjie,zh-CN
83498,单仲楷,chanzhongjie,zh-CN
83499,但丁,danding,zh-CN
83500,淡路修三,danluxiusan,zh-CN
83501,党国蕾,dangguolei,zh-CN
83502,党国英,dangguoying,zh-CN
83503,党怀英,danghuaiying,zh-CN
83504,党宁,dangning,zh-CN
83505,刀郎,daolang,zh-CN
83506,刀美兰,daomeilan,zh-CN
83507,悼公,daogong,zh-CN
83508,悼公张天锡,daogongzhangtianxi,zh-CN
83509,道安,daoan,zh-CN
83510,道格拉斯,daogelasi,zh-CN
83511,道光,daoguang,zh-CN
83512,道光帝,daoguangdi,zh-CN
83513,道光皇帝,daoguanghuangdi,zh-CN
83514,道武帝,daowudi,zh-CN
83515,道武帝拓跋珪,daowudituobagui,zh-CN
83516,稻垣弘一,daoyuanhongyi,zh-CN
83517,得光墉,deguangyong,zh-CN
83518,得光墉,deiguangyong,zh-CN
83519,德川家康,dechuanjiakang,zh-CN
83520,德尔,deer,zh-CN
83521,德怀特,dehuaite,zh-CN
83522,德拉戈,delage,zh-CN
83523,德拉克洛瓦,delakeluowa,zh-CN
83524,德利马,delima,zh-CN
83525,德门蒂耶娃,demendiyewa,zh-CN
83526,德谟克里特,demokelite,zh-CN
83527,德尚,deshang,zh-CN
83528,德永直,deyongzhi,zh-CN
83529,德宗,dezong,zh-CN
83530,德宗耶律大石,dezongyelvdashi,zh-CN
83531,灯少,dengshao,zh-CN
83532,邓艾,dengai,zh-CN
83533,邓昌友,dengchangyou,zh-CN
83534,邓超,dengchao,zh-CN
83535,邓萃雯,dengcuiwen,zh-CN
83536,邓恩铭,dengenming,zh-CN
83537,邓加,dengjia,zh-CN
83538,邓家泰,dengjiatai,zh-CN
83539,邓稼先,dengjiaxian,zh-CN
83540,邓建国,dengjianguo,zh-CN
83541,邓婕,dengjie,zh-CN
83542,邓九云,dengjiuyun,zh-CN
83543,邓凯,dengkai,zh-CN
83544,邓肯,dengken,zh-CN
83545,邓蕾,denglei,zh-CN
83546,邓丽君,denglijun,zh-CN
83547,邓尼茨,dengnici,zh-CN
83548,邓萍,dengping,zh-CN
83549,邓祁侯,dengqihou,zh-CN
83550,邓散木,dengsanmu,zh-CN
83551,邓石如,dengshiru,zh-CN
83552,邓实,dengshi,zh-CN
83553,邓莳阳,dengshiyang,zh-CN
83554,邓世昌,dengshichang,zh-CN
83555,邓颂宏,dengsonghong,zh-CN
83556,邓廷桢,dengtingzhen,zh-CN
83557,邓拓,dengtuo,zh-CN
83558,邓玮,dengwei,zh-CN
83559,邓希贤,dengxixian,zh-CN
83560,邓小平,dengxiaoping,zh-CN
83561,邓亚萍,dengyaping,zh-CN
83562,邓演达,dengyanda,zh-CN
83563,邓颖超,dengyingchao,zh-CN
83564,邓友梅,dengyoumei,zh-CN
83565,邓禹,dengyu,zh-CN
83566,邓郁,dengyu,zh-CN
83567,邓岳,dengyue,zh-CN
83568,邓中夏,dengzhongxia,zh-CN
83569,邓子恢,dengzihui,zh-CN
83570,邓祖洁,dengzujie,zh-CN
83571,狄慈根,dicigen,zh-CN
83572,狄德罗,dideluo,zh-CN
83573,狄尔泰,diertai,zh-CN
83574,狄尔治夫人,dierzhifuren,zh-CN
83575,狄更斯,digengsi,zh-CN
83576,狄龙,dilong,zh-CN
83577,狄青,diqing,zh-CN
83578,狄云,diyun,zh-CN
83579,迪奥,diao,zh-CN
83580,迪迪,didi,zh-CN
83581,迪克牛仔,dikeniuzai,zh-CN
83582,迪诺,dinuo,zh-CN
83583,笛卡尔,dikaer,zh-CN
83584,帝喾高辛,dikugaoxin,zh-CN
83585,帝辛,dixin,zh-CN
83586,帝乙,diyi,zh-CN
83587,第八子,dibazi,zh-CN
83588,典韦,dianwei,zh-CN
83589,刁德一,diaodeyi,zh-CN
83590,貂禅,diaochan,zh-CN
83591,迭戈,diege,zh-CN
83592,丁宝桢,dingbaozhen,zh-CN
83593,丁贝莉,dingbeili,zh-CN
83594,丁丙,dingbing,zh-CN
83595,丁炳权,dingbingquan,zh-CN
83596,丁炳权,zhengbingquan,zh-CN
83597,丁当,dingdang,zh-CN
83598,丁道衡,dingdaoheng,zh-CN
83599,丁道衡,zhengdaoheng,zh-CN
83600,丁德隆,dingdelong,zh-CN
83601,丁德隆,zhengdelong,zh-CN
83602,丁飞洋,dingfeiyang,zh-CN
83603,丁飞洋,zhengfeiyang,zh-CN
83604,丁果仙,dingguoxian,zh-CN
83605,丁果仙,zhengguoxian,zh-CN
83606,丁吉槐,dingjihuai,zh-CN
83607,丁吉槐,zhengjihuai,zh-CN
83608,丁建华,dingjianhua,zh-CN
83609,丁敬,dingjing,zh-CN
83610,丁敬,zhengjing,zh-CN
83611,丁军,zhengjun,zh-CN
83612,丁俊晖,dingjunhui,zh-CN
83613,丁磊,dinglei,zh-CN
83614,丁玲,dingling,zh-CN
83615,丁尼生,dingnisheng,zh-CN
83616,丁尼生,zhengnisheng,zh-CN
83617,丁宁,dingning,zh-CN
83618,丁全龙,dingquanlong,zh-CN
83619,丁全龙,zhengquanlong,zh-CN
83620,丁然,dingran,zh-CN
83621,丁然,zhengran,zh-CN
83622,丁汝昌,dingruchang,zh-CN
83623,丁若镛,dingruoyong,zh-CN
83624,丁若镛,zhengruoyong,zh-CN
83625,丁若镛,dingreyong,zh-CN
83626,丁若镛,zhengreyong,zh-CN
83627,丁三郎,dingsanlang,zh-CN
83628,丁三郎,zhengsanlang,zh-CN
83629,丁是娥,dingshie,zh-CN
83630,丁是娥,zhengshie,zh-CN
83631,丁守存,dingshoucun,zh-CN
83632,丁守存,zhengshoucun,zh-CN
83633,丁汀,dingting,zh-CN
83634,丁汀,zhengting,zh-CN
83635,丁薇,dingwei,zh-CN
83636,丁伟,dingwei,zh-CN
83637,丁文江,dingwenjiang,zh-CN
83638,丁文江,zhengwenjiang,zh-CN
83639,丁文琪,dingwenqi,zh-CN
83640,丁文祥,dingwenxiang,zh-CN
83641,丁文祥,zhengwenxiang,zh-CN
83642,丁西林,dingxilin,zh-CN
83643,丁西林,zhengxilin,zh-CN
83644,丁晓兵,dingxiaobing,zh-CN
83645,丁晓峰,dingxiaofeng,zh-CN
83646,丁艳燕,dingyanyan,zh-CN
83647,丁耀亢,dingyaokang,zh-CN
83648,丁耀亢,zhengyaokang,zh-CN
83649,丁轶,dingyi,zh-CN
83650,丁轶,zhengyi,zh-CN
83651,丁于,dingyu,zh-CN
83652,丁于,zhengyu,zh-CN
83653,丁钰华,dingyuhua,zh-CN
83654,丁钰华,zhengyuhua,zh-CN
83655,丁肇中,dingzhaozhong,zh-CN
83656,丁志成,dingzhicheng,zh-CN
83657,丁子江,dingzijiang,zh-CN
83658,丁子峻,dingzijun,zh-CN
83659,东方不败,dongfangbubai,zh-CN
83660,东方朔,dongfangshuo,zh-CN
83661,东方涂钦,dongfangtuqin,zh-CN
83662,东方闻樱,dongfangwenying,zh-CN
83663,东方愚,dongfangyu,zh-CN
83664,东皋,donggao,zh-CN
83665,东海王,donghaiwang,zh-CN
83666,东海王元晔,donghaiwangyuanye,zh-CN
83667,东昏侯,donghunhou,zh-CN
83668,东昏侯萧宝卷,donghunhouxiaobaojuan,zh-CN
83669,东楼公,donglougong,zh-CN
83670,东条英机,dongtiaoyingji,zh-CN
83671,东乡平八郎,dongxiangpingbalang,zh-CN
83672,东野弘昭,dongyehongzhao,zh-CN
83673,东野政治,dongyezhengzhi,zh-CN
83674,冬日那,dongrina,zh-CN
83675,冬日那,dongrinei,zh-CN
83676,董必武,dongbiwu,zh-CN
83677,董波,dongbo,zh-CN
83678,董辰生,dongchensheng,zh-CN
83679,董存瑞,dongcunrui,zh-CN
83680,董大,dongda,zh-CN
83681,董藩,dongfan,zh-CN
83682,董福祥,dongfuxiang,zh-CN
83683,董桄福,dongguangfu,zh-CN
83684,董国兴,dongguoxing,zh-CN
83685,董国政,dongguozheng,zh-CN
83686,董海超,donghaichao,zh-CN
83687,董宏岩,donghongyan,zh-CN
83688,董建华,dongjianhua,zh-CN
83689,董洁,dongjie,zh-CN
83690,董路,donglu,zh-CN
83691,董玟莹,dongminying,zh-CN
83692,董玟莹,dongwenying,zh-CN
83693,董平,dongping,zh-CN
83694,董其昌,dongqichang,zh-CN
83695,董卿,dongqing,zh-CN
83696,董石才,dongshicai,zh-CN
83697,董石才,dongdancai,zh-CN
83698,董文华,dongwenhua,zh-CN
83699,董武纬,dongwuwei,zh-CN
83700,董旭彬,dongxubin,zh-CN
83701,董璇,dongxuan,zh-CN
83702,董学群,dongxuequn,zh-CN
83703,董研,dongyan,zh-CN
83704,董彦,dongyan,zh-CN
83705,董养性,dongyangxing,zh-CN
83706,董易林,dongyilin,zh-CN
83707,董勇,dongyong,zh-CN
83708,董渊源,dongyuanyuan,zh-CN
83709,董源,dongyuan,zh-CN
83710,董长虹,dongchanghong,zh-CN
83711,董昭,dongzhao,zh-CN
83712,董振堂,dongzhentang,zh-CN
83713,董仲书,dongzhongshu,zh-CN
83714,董仲舒,dongzhongshu,zh-CN
83715,董卓,dongzhuo,zh-CN
83716,董宗祈,dongzongqi,zh-CN
83717,都德,dude,zh-CN
83718,都荣,dourong,zh-CN
83719,都荣,durong,zh-CN
83720,钭江明,doujiangming,zh-CN
83721,钭江明,toujiangming,zh-CN
83722,窦固,dougu,zh-CN
83723,窦建德,doujiande,zh-CN
83724,窦融,dourong,zh-CN
83725,窦唯,douwei,zh-CN
83726,窦文涛,douwentao,zh-CN
83727,窦燕燕,douyanyan,zh-CN
83728,窦智孔,douzhikong,zh-CN
83729,杜斌,dubin,zh-CN
83730,杜淳,duchun,zh-CN
83731,杜德伟,dudewei,zh-CN
83732,杜甫,dufu,zh-CN
83733,杜海涛,duhaitao,zh-CN
83734,杜靖远,dujingyuan,zh-CN
83735,杜鹃,dujuan,zh-CN
83736,杜康,dukang,zh-CN
83737,杜可名,dukeming,zh-CN
83738,杜库雷,dukulei,zh-CN
83739,杜拉斯,dulasi,zh-CN
83740,杜丽,duli,zh-CN
83741,杜良波,duliangbo,zh-CN
83742,杜鲁门,dulumen,zh-CN
83743,杜猛,dumeng,zh-CN
83744,杜牧,dumu,zh-CN
83745,杜鹏程,dupengcheng,zh-CN
83746,杜琪峰,duqifeng,zh-CN
83747,杜仁杰,durenjie,zh-CN
83748,杜如晦,duruhui,zh-CN
83749,杜锐,durui,zh-CN
83750,杜审言,dushenyan,zh-CN
83751,杜十娘,dushiniang,zh-CN
83752,杜王旦,duwangdan,zh-CN
83753,杜威,duwei,zh-CN
83754,杜唯,duwei,zh-CN
83755,杜汶泽,duwenze,zh-CN
83756,杜欣,duxin,zh-CN
83757,杜宣,duxuan,zh-CN
83758,杜荀鹤,duxunhe,zh-CN
83759,杜聿明,duyuming,zh-CN
83760,杜预,duyu,zh-CN
83761,杜芸,duyun,zh-CN
83762,杜长蕊,duchangrui,zh-CN
83763,杜长蕊,duzhangrui,zh-CN
83764,杜长生,duchangsheng,zh-CN
83765,杜震宇,duzhenyu,zh-CN
83766,杜志华,duzhihua,zh-CN
83767,杜子美,duzimei,zh-CN
83768,端木蕻良,duanmuhongliang,zh-CN
83769,段伯宇,duanboyu,zh-CN
83770,段伯宇,duanbaiyu,zh-CN
83771,段伯宇,duanbayu,zh-CN
83772,段成式,duanchengshi,zh-CN
83773,段成涛,duanchengtao,zh-CN
83774,段迟,duanchi,zh-CN
83775,段枚焱,duanmeiyan,zh-CN
83776,段祺瑞,duanqirui,zh-CN
83777,段嵘,duanrong,zh-CN
83778,段婷,duanting,zh-CN
83779,段暄,duanxuan,zh-CN
83780,段业,duanye,zh-CN
83781,段玉裁,duanyucai,zh-CN
83782,段誉,duanyu,zh-CN
83783,段志泉,duanzhiquan,zh-CN
83784,段智兴,duanzhixing,zh-CN
83785,对外相继,duiwaixiangji,zh-CN
83786,多铎,duoduo,zh-CN
83787,多尔衮,duoergun,zh-CN
83788,多米尼克,duominike,zh-CN
